0,1,2,3,4,5,6
321000,30203,30211,627073506,24050,24050,10
321000,30203,30211,627073506,23025,23025,10
321000,30203,30211,627073506,21999,21999,10
321000,30203,30211,627073506,20974,20974,10
321000,30203,30211,627073506,19948,19948,10
321000,30203,30211,627073506,18923,18923,10
321000,30203,30211,627073506,17897,17897,10
321000,30203,30211,627073506,16872,16872,10
321000,30203,30211,627073506,15846,15846,10
321000,30203,30211,627073506,14821,14821,10
321000,30203,30211,627073506,13795,13795,10
321000,30203,30211,627073506,12770,12770,10
321000,30203,30211,627073506,11744,11744,10
321000,30203,30211,627073506,10719,10719,10
321000,30203,30211,627073506,9693,9693,10
321000,30203,30211,627073506,8668,8668,10
321000,30203,30211,627073506,7642,7642,10
321000,30203,30211,627073506,6617,6617,10
321000,30203,30211,627073506,5591,5591,10
321000,30203,30211,627073506,4566,4566,10
321000,30203,30211,627073506,3540,3540,10
321000,30203,30211,627073506,2515,2515,10
321000,30203,30211,627073506,1489,1489,10
321000,30203,30211,627073506,463,463,10
321000,7,3,17,463,463,10
321000,1447,1439,1166368,463,463,10
321000,3191,3187,3209335,463,463,10
321000,5023,5011,15099386,463,463,10
321000,6971,6967,19042091,463,463,10
321000,9091,9067,512774,463,463,10
321000,11087,11083,119063812,463,463,10
321000,13219,13187,159251979,463,463,10
321000,15427,15391,27715643,463,463,10
321000,17519,17491,125473148,463,463,10
321000,19963,19927,68220152,463,463,10
321000,22067,22063,397996245,463,463,10
321000,24407,24391,591368036,463,463,10
321000,26879,26863,708817111,463,463,10
321000,29059,29027,9269396,463,463,10
321000,31387,31379,931775634,463,463,10
321000,33679,33647,699746952,463,463,10
321000,35983,35963,676048184,463,463,10
321000,38459,38447,545851474,463,463,10
321000,40763,40759,294153857,463,463,10
321000,43051,43019,760089702,463,463,10
321000,45667,45659,596719565,463,463,10
321000,48163,48131,942941640,463,463,10
321000,50411,50387,2156643341,463,463,10
321000,52999,52967,2401440123,463,463,10
321000,55631,55619,1353705123,463,463,10
321000,57991,57947,306235735,463,463,10
321000,60611,60607,2882388439,463,463,10
321000,62983,62971,722248144,463,463,10
321000,65519,65479,1701867460,463,463,10
321000,7,3,1,231,132,150
321000,1447,1439,600920,231,132,150
321000,3191,3187,8408051,231,132,150
321000,5023,5011,5824800,231,132,150
321000,6971,6967,48453649,231,132,150
321000,9091,9067,29742941,231,132,150
321000,11087,11083,30001162,231,132,150
321000,13219,13187,108943308,231,132,150
321000,15427,15391,76693342,231,132,150
321000,17519,17491,281246295,231,132,150
321000,19963,19927,389266207,231,132,150
321000,22067,22063,57503364,231,132,150
321000,24407,24391,180717380,231,132,150
321000,26879,26863,540983622,231,132,150
321000,29059,29027,306245060,231,132,150
321000,31387,31379,818183144,231,132,150
321000,33679,33647,544367542,231,132,150
321000,35983,35963,858113612,231,132,150
321000,38459,38447,155554105,231,132,150
321000,40763,40759,738835326,231,132,150
321000,43051,43019,420326380,231,132,150
321000,45667,45659,960544859,231,132,150
321000,48163,48131,2263761229,231,132,150
321000,50411,50387,1977528337,231,132,150
321000,52999,52967,166581047,231,132,150
321000,55631,55619,1956930923,231,132,150
321000,57991,57947,373791529,231,132,150
321000,60611,60607,3593772417,231,132,150
321000,62983,62971,1178428232,231,132,150
321000,65519,65479,1555661995,231,132,150
33334,30203,30211,627073506,231,132,150
66667,30203,30211,627073506,231,132,150
100000,30203,30211,627073506,231,132,150
133334,30203,30211,627073506,231,132,150
166667,30203,30211,627073506,231,132,150
200000,30203,30211,627073506,231,132,150
233334,30203,30211,627073506,231,132,150
266667,30203,30211,627073506,231,132,150
300000,30203,30211,627073506,231,132,150
333334,30203,30211,627073506,231,132,150
366667,30203,30211,627073506,231,132,150
400000,30203,30211,627073506,231,132,150
433334,30203,30211,627073506,231,132,150
466667,30203,30211,627073506,231,132,150
500001,30203,30211,627073506,231,132,150
533334,30203,30211,627073506,231,132,150
566667,30203,30211,627073506,231,132,150
600000,30203,30211,627073506,231,132,150
633334,30203,30211,627073506,231,132,150
666667,30203,30211,627073506,231,132,150
700000,30203,30211,627073506,231,132,150
733334,30203,30211,627073506,231,132,150
766667,30203,30211,627073506,231,132,150
800000,30203,30211,627073506,231,132,150
833334,30203,30211,627073506,231,132,150
866667,30203,30211,627073506,231,132,150
900001,30203,30211,627073506,231,132,150
933334,30203,30211,627073506,231,132,150
966667,30203,30211,627073506,231,132,150
1000000,30203,30211,627073506,231,132,150
